seed_id,seed_title,rank,recommended_id,recommended_title,similarity_label,similarity_score_10,reason,seed_genres,recommended_genres,seed_tags,recommended_tags
6702,Fairy Tail,12,20,Naruto,1,5,Ninja shounen with ensemble cast and found‑family dynamics similar to Fairy Tail’s tone.,Action|Adventure|Comedy|Fantasy,Action|Adventure|Comedy|Drama|Fantasy|Supernatural,Magic|Shounen|Fairy Tale|Found Family|Ensemble Cast|Male Protagonist|Female Protagonist|Large Breasts|Dragons|Anthropomorphism|Time Skip|Super Power|Work|Travel|Demons|Alternate Universe|Lost Civilization|Primarily Teen Cast|Adoption|Animals|Nudity|Astronomy|Tanned Skin|Medieval|Primarily Adult Cast|Isekai,Ninja|Shounen|Criminal Organization|Coming of Age|Male Protagonist|Orphan|Super Power|Revenge|Martial Arts|Found Family|Philosophy|Primarily Child Cast|Shapeshifting|Necromancy|Ensemble Cast|Kaiju|Battle Royale|Bullying|Slapstick|Primarily Teen Cast|Achronological Order|Travel|Unrequited Love|Anachronism|Heterosexual|Death Game|Estranged Family|Gender Bending|LGBTQ+ Themes|School|Assassins|Love Triangle|Anthropomorphism|Gambling
6702,Fairy Tail,13,223,Dragon Ball,1,4,"Classic shounen with magic‑like powers, ensemble battles, and a focus on friendship and growth.",Action|Adventure|Comedy|Fantasy,Action|Adventure|Comedy|Fantasy|Sci-Fi|Supernatural,Magic|Shounen|Fairy Tale|Found Family|Ensemble Cast|Male Protagonist|Female Protagonist|Large Breasts|Dragons|Anthropomorphism|Time Skip|Super Power|Work|Travel|Demons|Alternate Universe|Lost Civilization|Primarily Teen Cast|Adoption|Animals|Nudity|Astronomy|Tanned Skin|Medieval|Primarily Adult Cast|Isekai,Shounen|Martial Arts|Super Power|Travel|Coming of Age|Male Protagonist|Orphan|Battle Royale|Cultivation|Dragons|Aliens|Anachronism|Wuxia|Military|Urban Fantasy|Time Skip|Dinosaurs|Primarily Male Cast|Rural|Anthropomorphism|Demons|Revenge|Shapeshifting|Adoption|Robots|Tanned Skin|Kaiju|Desert|Dissociative Identities|Ninja
6702,Fairy Tail,14,102976,KONOSUBA -God's blessing on this wonderful world!- Legend of Crimson,1,4,"Parody fantasy adventure with a dysfunctional party and magic antics, echoing Fairy Tail’s lighter moments.",Action|Adventure|Comedy|Fantasy,Action|Adventure|Comedy|Ecchi|Fantasy|Supernatural,Magic|Shounen|Fairy Tale|Found Family|Ensemble Cast|Male Protagonist|Female Protagonist|Large Breasts|Dragons|Anthropomorphism|Time Skip|Super Power|Work|Travel|Demons|Alternate Universe|Lost Civilization|Primarily Teen Cast|Adoption|Animals|Nudity|Astronomy|Tanned Skin|Medieval|Primarily Adult Cast|Isekai,Satire|Isekai|Parody|Magic|Chuunibyou|Male Protagonist|Ensemble Cast|Chimera|Anti-Hero|Afterlife|Primarily Female Cast|Demons|Futanari|Female Protagonist|Gods|Transgender|Swordplay|Medieval|Anthropomorphism|Masochism|Goblin|Tanned Skin|Dullahan|LGBTQ+ Themes
6702,Fairy Tail,15,99539,The Seven Deadly Sins: Revival of the Commandments,1,4,"Movie sequel to The Seven Deadly Sins that continues its fantasy action and camaraderie, appealing to Fairy Tail fans.",Action|Adventure|Comedy|Fantasy,Action|Adventure|Comedy|Ecchi|Fantasy|Supernatural,Magic|Shounen|Fairy Tale|Found Family|Ensemble Cast|Male Protagonist|Female Protagonist|Large Breasts|Dragons|Anthropomorphism|Time Skip|Super Power|Work|Travel|Demons|Alternate Universe|Lost Civilization|Primarily Teen Cast|Adoption|Animals|Nudity|Astronomy|Tanned Skin|Medieval|Primarily Adult Cast|Isekai,Demons|Shounen|Magic|Super Power|Fairy|Gods|Archery|Swordplay|Spearplay|Ensemble Cast|Nudity|Bar|Male Protagonist|Reincarnation|Heterosexual|Dissociative Identities|Martial Arts|Love Triangle|Lost Civilization|Cultivation|Medieval|Isekai
14813,My Teen Romantic Comedy SNAFU,1,108489,My Teen Romantic Comedy SNAFU Climax!,2,10,Final season continues the cynical romance and philosophical tone of the original series.,Comedy|Drama|Romance|Slice of Life,Comedy|Drama|Romance|Slice of Life,School|School Club|Primarily Teen Cast|Male Protagonist|Philosophy|Anti-Hero|Heterosexual|Love Triangle|Kuudere|Hikikomori|Femboy|Meta|Satire|Tsundere|Bullying|Rehabilitation|Female Harem|Episodic|Chuunibyou|Bisexual|Mixed Gender Harem|Tennis,Love Triangle|Coming of Age|Philosophy|School Club|School|Heterosexual|Male Protagonist|Kuudere|Anti-Hero|Unrequited Love|Primarily Teen Cast|Hikikomori|Meta|Femboy|Female Harem|Idol|Mixed Gender Harem
14813,My Teen Romantic Comedy SNAFU,2,20698,My Teen Romantic Comedy SNAFU TOO!,2,9,Direct sequel that deepens Hachiman's anti‑hero perspective and sharp social commentary.,Comedy|Drama|Romance|Slice of Life,Comedy|Drama|Romance|Slice of Life,School|School Club|Primarily Teen Cast|Male Protagonist|Philosophy|Anti-Hero|Heterosexual|Love Triangle|Kuudere|Hikikomori|Femboy|Meta|Satire|Tsundere|Bullying|Rehabilitation|Female Harem|Episodic|Chuunibyou|Bisexual|Mixed Gender Harem|Tennis,School|Male Protagonist|School Club|Love Triangle|Coming of Age|Kuudere|Philosophy|Primarily Teen Cast|Heterosexual|Hikikomori|Anti-Hero|Tragedy|Bisexual|Politics|Female Harem|Unrequited Love|Femboy|Mixed Gender Harem|Urban
14813,My Teen Romantic Comedy SNAFU,3,18753,My Teen Romantic Comedy SNAFU OVA,2,8,OVA adds extra Service Club episodes with the same humor and philosophical outlook.,Comedy|Drama|Romance|Slice of Life,Comedy|Romance|Slice of Life,School|School Club|Primarily Teen Cast|Male Protagonist|Philosophy|Anti-Hero|Heterosexual|Love Triangle|Kuudere|Hikikomori|Femboy|Meta|Satire|Tsundere|Bullying|Rehabilitation|Female Harem|Episodic|Chuunibyou|Bisexual|Mixed Gender Harem|Tennis,School|Male Protagonist|School Club|Primarily Teen Cast|Heterosexual
14813,My Teen Romantic Comedy SNAFU,4,112443,Bottom-Tier Character Tomozaki,2,8,Socially awkward male lead navigates school life and personal growth with a similar philosophical edge.,Comedy|Drama|Romance|Slice of Life,Comedy|Drama|Romance|Slice of Life,School|School Club|Primarily Teen Cast|Male Protagonist|Philosophy|Anti-Hero|Heterosexual|Love Triangle|Kuudere|Hikikomori|Femboy|Meta|Satire|Tsundere|Bullying|Rehabilitation|Female Harem|Episodic|Chuunibyou|Bisexual|Mixed Gender Harem|Tennis,Rehabilitation|Male Protagonist|Primarily Teen Cast|Video Games|School|Philosophy|Heterosexual|Educational|Ensemble Cast|Female Harem|Love Triangle|School Club|E-Sports|Slapstick|LGBTQ+ Themes|Hikikomori|Yuri
14813,My Teen Romantic Comedy SNAFU,5,4224,Toradora!,2,8,"High‑school love triangle, witty dialogue and blend of comedy/drama echo Oregairu’s tone.",Comedy|Drama|Romance|Slice of Life,Comedy|Drama|Romance|Slice of Life,School|School Club|Primarily Teen Cast|Male Protagonist|Philosophy|Anti-Hero|Heterosexual|Love Triangle|Kuudere|Hikikomori|Femboy|Meta|Satire|Tsundere|Bullying|Rehabilitation|Female Harem|Episodic|Chuunibyou|Bisexual|Mixed Gender Harem|Tennis,Tsundere|Love Triangle|Primarily Teen Cast|School|Heterosexual|Male Protagonist|Unrequited Love|Flat Chest|Female Protagonist|Slapstick|Family Life|Food|Female Harem|Tragedy|Fake Relationship|Body Horror|Teacher
14813,My Teen Romantic Comedy SNAFU,6,21049,ReLIFE,2,7,"Adult hikikomori re‑enters school, exploring social critique and introspection similar to Oregairu.",Comedy|Drama|Romance|Slice of Life,Comedy|Drama|Romance|Slice of Life,School|School Club|Primarily Teen Cast|Male Protagonist|Philosophy|Anti-Hero|Heterosexual|Love Triangle|Kuudere|Hikikomori|Femboy|Meta|Satire|Tsundere|Bullying|Rehabilitation|Female Harem|Episodic|Chuunibyou|Bisexual|Mixed Gender Harem|Tennis,Rehabilitation|Age Regression|School|Memory Manipulation|Male Protagonist|Heterosexual|Primarily Teen Cast|Coming of Age|Seinen|Hikikomori|Kuudere|Work|Time Manipulation|Age Gap|Tragedy|Suicide|Tsundere|Slapstick|Acting|Volleyball|Chibi
14813,My Teen Romantic Comedy SNAFU,7,13759,The Pet Girl of Sakurasou,2,7,"Misfit students deal with romance and self‑discovery in a school setting, mirroring Oregairu’s ensemble dynamics.",Comedy|Drama|Romance|Slice of Life,Comedy|Drama|Romance|Slice of Life,School|School Club|Primarily Teen Cast|Male Protagonist|Philosophy|Anti-Hero|Heterosexual|Love Triangle|Kuudere|Hikikomori|Femboy|Meta|Satire|Tsundere|Bullying|Rehabilitation|Female Harem|Episodic|Chuunibyou|Bisexual|Mixed Gender Harem|Tennis,Kuudere|Heterosexual|School|Found Family|Coming of Age|Ensemble Cast|Love Triangle|Work|Drawing|Yandere|Cohabitation|Disability|Nudity|Male Protagonist|Boarding School|Tsundere|Female Protagonist|Software Development|Family Life|Hikikomori|Video Games|Crossdressing|Ghost
14813,My Teen Romantic Comedy SNAFU,8,853,Ouran High School Host Club,2,7,School club setting with meta humor and romantic entanglements appeals to Oregairu’s satirical style.,Comedy|Drama|Romance|Slice of Life,Comedy|Drama|Romance|Slice of Life,School|School Club|Primarily Teen Cast|Male Protagonist|Philosophy|Anti-Hero|Heterosexual|Love Triangle|Kuudere|Hikikomori|Femboy|Meta|Satire|Tsundere|Bullying|Rehabilitation|Female Harem|Episodic|Chuunibyou|Bisexual|Mixed Gender Harem|Tennis,School Club|Shoujo|Crossdressing|Surreal Comedy|Parody|School|Male Harem|Female Protagonist|Primarily Teen Cast|Ensemble Cast|Primarily Male Cast|Tomboy|Cute Boys Doing Cute Things|Meta|Twins|Episodic|Unrequited Love|Femboy|Gender Bending|Satire|Heterosexual|Mixed Gender Harem|Found Family|LGBTQ+ Themes|Love Triangle|Chibi|Female Harem|Ojou-sama|Food|Delinquents|Martial Arts|Gangs|Yakuza
14813,My Teen Romantic Comedy SNAFU,9,105334,Fruits Basket (2019),2,7,Teen ensemble with family‑like bonds and philosophical growth through supernatural elements resonates with Oregairu’s themes.,Comedy|Drama|Romance|Slice of Life,Comedy|Drama|Romance|Slice of Life|Supernatural,School|School Club|Primarily Teen Cast|Male Protagonist|Philosophy|Anti-Hero|Heterosexual|Love Triangle|Kuudere|Hikikomori|Femboy|Meta|Satire|Tsundere|Bullying|Rehabilitation|Female Harem|Episodic|Chuunibyou|Bisexual|Mixed Gender Harem|Tennis,Found Family|Female Protagonist|Urban Fantasy|Family Life|Shoujo|Mythology|Coming of Age|Shapeshifting|Primarily Teen Cast|Ensemble Cast|Fairy Tale|Orphan|Rehabilitation|Curses|Animals|Delinquents|Yandere|Unrequited Love|Episodic|School Club|Homeless|Heterosexual|Primarily Male Cast|Kuudere|Cohabitation|Slapstick|Male Harem|School|Bullying|Tsundere|Memory Manipulation|Suicide|Philosophy|Iyashikei|Female Harem|Femboy|Agriculture|Gender Bending|Crossdressing|Gangs|Amnesia|Nudity|LGBTQ+ Themes|Body Horror|Nekomimi|Kemonomimi|Denpa|Chibi|Card Battle|Table Tennis|Badminton
14813,My Teen Romantic Comedy SNAFU,10,6045,Kimi ni Todoke: From Me to You,1,6,Shy teen navigating misunderstandings and gentle romance offers a softer counterpart to Oregairu’s cynicism.,Comedy|Drama|Romance|Slice of Life,Comedy|Drama|Romance|Slice of Life,School|School Club|Primarily Teen Cast|Male Protagonist|Philosophy|Anti-Hero|Heterosexual|Love Triangle|Kuudere|Hikikomori|Femboy|Meta|Satire|Tsundere|Bullying|Rehabilitation|Female Harem|Episodic|Chuunibyou|Bisexual|Mixed Gender Harem|Tennis,Shoujo|Female Protagonist|Coming of Age|School|Primarily Teen Cast|Heterosexual|Kuudere|Love Triangle|Bullying|Unrequited Love|Tsundere|Chibi|Tomboy|Gyaru|Teacher|Baseball|Football
14813,My Teen Romantic Comedy SNAFU,11,2167,Clannad,1,6,Emotional school drama with deep character arcs and romance complements Oregairu’s reflective moments.,Comedy|Drama|Romance|Slice of Life,Comedy|Drama|Romance|Slice of Life|Supernatural,School|School Club|Primarily Teen Cast|Male Protagonist|Philosophy|Anti-Hero|Heterosexual|Love Triangle|Kuudere|Hikikomori|Femboy|Meta|Satire|Tsundere|Bullying|Rehabilitation|Female Harem|Episodic|Chuunibyou|Bisexual|Mixed Gender Harem|Tennis,School|Coming of Age|Ensemble Cast|Family Life|Urban Fantasy|Male Protagonist|Heterosexual|Primarily Teen Cast|School Club|Tragedy|Female Protagonist|Ghost|Primarily Female Cast|Amnesia|Fairy Tale|Female Harem|Slapstick|Kuudere|Cute Boys Doing Cute Things|Horticulture|Gangs|Twins|Tsundere|Baseball|Basketball|Acting
14813,My Teen Romantic Comedy SNAFU,12,104464,ORESUKI: Are you the only one who loves me?,1,5,Meta romantic comedy with love‑triangle and anti‑hero elements mirrors Oregairu’s self‑aware humor.,Comedy|Drama|Romance|Slice of Life,Comedy|Drama|Ecchi|Romance|Slice of Life,School|School Club|Primarily Teen Cast|Male Protagonist|Philosophy|Anti-Hero|Heterosexual|Love Triangle|Kuudere|Hikikomori|Femboy|Meta|Satire|Tsundere|Bullying|Rehabilitation|Female Harem|Episodic|Chuunibyou|Bisexual|Mixed Gender Harem|Tennis,Parody|Love Triangle|School|Female Harem|Anti-Hero|Meta|Nudity|Revenge|Heterosexual|Male Protagonist|Bullying|Primarily Female Cast|Detective|Tsundere|Surreal Comedy|Baseball
14813,My Teen Romantic Comedy SNAFU,13,18671,"Love, Chunibyo & Other Delusions - Heart Throb -",1,5,"School club antics and self‑reflection provide a lighter, yet thematically related, experience.",Comedy|Drama|Romance|Slice of Life,Comedy|Drama|Romance|Slice of Life,School|School Club|Primarily Teen Cast|Male Protagonist|Philosophy|Anti-Hero|Heterosexual|Love Triangle|Kuudere|Hikikomori|Femboy|Meta|Satire|Tsundere|Bullying|Rehabilitation|Female Harem|Episodic|Chuunibyou|Bisexual|Mixed Gender Harem|Tennis,Chuunibyou|School|Coming of Age|Primarily Female Cast|Primarily Teen Cast|Love Triangle|Slapstick|Male Protagonist|Female Protagonist|Heterosexual|School Club|Unrequited Love|Tragedy|Cohabitation|Crossdressing|Shounen
14813,My Teen Romantic Comedy SNAFU,14,98291,Tsuredure Children,1,5,"Anthology of teen love stories offers varied takes on high‑school romance, matching Oregairu’s focus on relationships.",Comedy|Drama|Romance|Slice of Life,Comedy|Drama|Romance|Slice of Life,School|School Club|Primarily Teen Cast|Male Protagonist|Philosophy|Anti-Hero|Heterosexual|Love Triangle|Kuudere|Hikikomori|Femboy|Meta|Satire|Tsundere|Bullying|Rehabilitation|Female Harem|Episodic|Chuunibyou|Bisexual|Mixed Gender Harem|Tennis,Ensemble Cast|Heterosexual|School|Episodic|Primarily Teen Cast|Coming of Age|Shounen|Tsundere|Kuudere|Achronological Order|School Club|Love Triangle
14813,My Teen Romantic Comedy SNAFU,15,143866,Bottom-Tier Character Tomozaki 2nd Stage,1,5,"Continuation of Tomozaki’s exploration of social dynamics and personal growth, extending appeal for Oregairu fans.",Comedy|Drama|Romance|Slice of Life,Comedy|Drama|Romance|Slice of Life,School|School Club|Primarily Teen Cast|Male Protagonist|Philosophy|Anti-Hero|Heterosexual|Love Triangle|Kuudere|Hikikomori|Femboy|Meta|Satire|Tsundere|Bullying|Rehabilitation|Female Harem|Episodic|Chuunibyou|Bisexual|Mixed Gender Harem|Tennis,Rehabilitation|Male Protagonist|School|Primarily Teen Cast|Heterosexual|Love Triangle|Bullying|Video Games|Ensemble Cast|E-Sports
2001,Gurren Lagann,1,4107,Gurren Lagann The Movie: Childhood's End,2,10,"A condensed movie retelling of the original series, preserving its explosive action and themes.",Action|Comedy|Drama|Mecha|Romance|Sci-Fi,Action|Comedy|Drama|Mecha|Romance|Sci-Fi,Super Robot|Coming of Age|Found Family|Male Protagonist|Post-Apocalyptic|Dystopian|Space Opera|Tragedy|Travel|Philosophy|Space|Aliens|War|Time Skip|Politics|Primarily Adult Cast|Heterosexual|Outdoor Activities|Anthropomorphism|Mixed Media|Henshin|Desert|Class Struggle|Military|Guns|Animals|Cosmic Horror|Alternate Universe|Urban|Love Triangle|Suicide|Swordplay|Aviation|CGI,Coming of Age|Robots|Desert|Dystopian|Super Robot|Male Protagonist|Post-Apocalyptic|Tragedy|Heterosexual|Swordplay|Ensemble Cast|Female Protagonist|Twins|Animals|Love Triangle|Aliens
2001,Gurren Lagann,2,4565,Gurren Lagann The Movie: The Lights in the Sky are Stars,2,9,"The sequel film continues the battle against the Anti‑Spiral, expanding the series' philosophical scope.",Action|Comedy|Drama|Mecha|Romance|Sci-Fi,Action|Drama|Mecha|Romance|Sci-Fi,Super Robot|Coming of Age|Found Family|Male Protagonist|Post-Apocalyptic|Dystopian|Space Opera|Tragedy|Travel|Philosophy|Space|Aliens|War|Time Skip|Politics|Primarily Adult Cast|Heterosexual|Outdoor Activities|Anthropomorphism|Mixed Media|Henshin|Desert|Class Struggle|Military|Guns|Animals|Cosmic Horror|Alternate Universe|Urban|Love Triangle|Suicide|Swordplay|Aviation|CGI,Space|Super Robot|Super Power|Coming of Age|Philosophy|Politics|Aliens|Henshin|Tragedy|Male Protagonist|Post-Apocalyptic|Heterosexual|Primarily Adult Cast|Urban|Cosmic Horror|Alternate Universe|Nudity
2001,Gurren Lagann,3,237,Eureka Seven,2,8,Eureka Seven blends super‑robot mecha with a coming‑of‑age story and deep philosophical undertones.,Action|Comedy|Drama|Mecha|Romance|Sci-Fi,Action|Adventure|Drama|Mecha|Romance|Sci-Fi,Super Robot|Coming of Age|Found Family|Male Protagonist|Post-Apocalyptic|Dystopian|Space Opera|Tragedy|Travel|Philosophy|Space|Aliens|War|Time Skip|Politics|Primarily Adult Cast|Heterosexual|Outdoor Activities|Anthropomorphism|Mixed Media|Henshin|Desert|Class Struggle|Military|Guns|Animals|Cosmic Horror|Alternate Universe|Urban|Love Triangle|Suicide|Swordplay|Aviation|CGI,Environmental|Coming of Age|Politics|Found Family|Super Robot|Philosophy|Surfing|Female Protagonist|Male Protagonist|Tragedy|Real Robot|Cohabitation|War|Heterosexual|Military|Terrorism|Parenthood|Ensemble Cast|Kuudere|Aviation|Aliens|Anti-Hero|Primarily Adult Cast|Cult|Bullying|Guns|Ships|Clone|Tanned Skin|Unrequited Love|Football|Nudity|Suicide
2001,Gurren Lagann,4,112716,Muv-Luv Alternative,2,8,Muv‑Luv Alternative presents a high‑stakes alien invasion mecha saga with strong emotional bonds.,Action|Comedy|Drama|Mecha|Romance|Sci-Fi,Action|Drama|Mecha|Romance|Sci-Fi,Super Robot|Coming of Age|Found Family|Male Protagonist|Post-Apocalyptic|Dystopian|Space Opera|Tragedy|Travel|Philosophy|Space|Aliens|War|Time Skip|Politics|Primarily Adult Cast|Heterosexual|Outdoor Activities|Anthropomorphism|Mixed Media|Henshin|Desert|Class Struggle|Military|Guns|Animals|Cosmic Horror|Alternate Universe|Urban|Love Triangle|Suicide|Swordplay|Aviation|CGI,Aliens|Military|Real Robot|War|Tragedy|Coming of Age|Politics|Heterosexual|Amnesia|Time Manipulation|Isekai|Alternate Universe|Memory Manipulation|Drugs|Tomboy|Body Horror|Artificial Intelligence|Female Harem
2001,Gurren Lagann,5,99423,DARLING in the FRANXX,2,7,"DARLING in the FRANXX features teen pilots, dystopian setting, and intense emotional drama similar to Gurren Lagann.",Action|Comedy|Drama|Mecha|Romance|Sci-Fi,Action|Drama|Mecha|Psychological|Romance|Sci-Fi,Super Robot|Coming of Age|Found Family|Male Protagonist|Post-Apocalyptic|Dystopian|Space Opera|Tragedy|Travel|Philosophy|Space|Aliens|War|Time Skip|Politics|Primarily Adult Cast|Heterosexual|Outdoor Activities|Anthropomorphism|Mixed Media|Henshin|Desert|Class Struggle|Military|Guns|Animals|Cosmic Horror|Alternate Universe|Urban|Love Triangle|Suicide|Swordplay|Aviation|CGI,Cohabitation|Psychosexual|Super Robot|Orphan|Post-Apocalyptic|Dystopian|Primarily Teen Cast|Coming of Age|Tragedy|Robots|Demons|Conspiracy|Kaiju|Lost Civilization|Heterosexual|Found Family|Monster Girl|Memory Manipulation|Aliens|Male Protagonist|Travel|Environmental|Love Triangle|Military|Politics|Unrequited Love|Survival|Family Life|LGBTQ+ Themes|Tsundere|Space|Fishing|Virginity|Clone|Marriage|Body Horror|Monster Boy|Femdom|Pregnancy|Yandere|Gore|Time Skip|Drawing|Medicine|Agriculture|Pandemic|Reincarnation|Aviation|Femboy
2001,Gurren Lagann,6,758,RahXephon: The Motion Picture,2,7,RahXephon’s motion picture offers a philosophical super‑robot narrative with post‑apocalyptic stakes.,Action|Comedy|Drama|Mecha|Romance|Sci-Fi,Action|Drama|Mecha|Psychological|Romance|Sci-Fi,Super Robot|Coming of Age|Found Family|Male Protagonist|Post-Apocalyptic|Dystopian|Space Opera|Tragedy|Travel|Philosophy|Space|Aliens|War|Time Skip|Politics|Primarily Adult Cast|Heterosexual|Outdoor Activities|Anthropomorphism|Mixed Media|Henshin|Desert|Class Struggle|Military|Guns|Animals|Cosmic Horror|Alternate Universe|Urban|Love Triangle|Suicide|Swordplay|Aviation|CGI,Coming of Age|Post-Apocalyptic|Mythology|Philosophy|Military|Super Robot|Aliens|War
2001,Gurren Lagann,7,1088,Macross,2,7,"Macross delivers space‑opera mecha action, romance, and philosophical reflections on war.",Action|Comedy|Drama|Mecha|Romance|Sci-Fi,Action|Drama|Mecha|Music|Romance|Sci-Fi,Super Robot|Coming of Age|Found Family|Male Protagonist|Post-Apocalyptic|Dystopian|Space Opera|Tragedy|Travel|Philosophy|Space|Aliens|War|Time Skip|Politics|Primarily Adult Cast|Heterosexual|Outdoor Activities|Anthropomorphism|Mixed Media|Henshin|Desert|Class Struggle|Military|Guns|Animals|Cosmic Horror|Alternate Universe|Urban|Love Triangle|Suicide|Swordplay|Aviation|CGI,Space Opera|War|Space|Military|Love Triangle|Aliens|Heterosexual|Idol|Tragedy|Philosophy|Unrequited Love|Real Robot|Aviation|Lost Civilization|Ensemble Cast|Urban|Politics|Male Protagonist|Female Protagonist|Primarily Adult Cast|Musical Theater|Marriage|Age Gap|Language Barrier|Time Skip|Incest|Martial Arts|Crossdressing|Nudity|Achromatic
2001,Gurren Lagann,8,474,Macross Plus,2,7,"Macross Plus focuses on music‑driven mecha conflict and existential themes, echoing Gurren’s depth.",Action|Comedy|Drama|Mecha|Romance|Sci-Fi,Action|Drama|Mecha|Music|Romance|Sci-Fi,Super Robot|Coming of Age|Found Family|Male Protagonist|Post-Apocalyptic|Dystopian|Space Opera|Tragedy|Travel|Philosophy|Space|Aliens|War|Time Skip|Politics|Primarily Adult Cast|Heterosexual|Outdoor Activities|Anthropomorphism|Mixed Media|Henshin|Desert|Class Struggle|Military|Guns|Animals|Cosmic Horror|Alternate Universe|Urban|Love Triangle|Suicide|Swordplay|Aviation|CGI,Love Triangle|Space|Military|Artificial Intelligence|Heterosexual|Real Robot|Aviation|Idol|Primarily Adult Cast|Space Opera|Aliens|CGI|Guns|Coming of Age|Male Protagonist|Rape
2001,Gurren Lagann,9,134761,Mobile Suit Gundam SEED FREEDOM,1,6,Mobile Suit Gundam SEED Freedom combines super‑robot and real‑robot elements with large‑scale battles.,Action|Comedy|Drama|Mecha|Romance|Sci-Fi,Action|Drama|Mecha|Romance|Sci-Fi,Super Robot|Coming of Age|Found Family|Male Protagonist|Post-Apocalyptic|Dystopian|Space Opera|Tragedy|Travel|Philosophy|Space|Aliens|War|Time Skip|Politics|Primarily Adult Cast|Heterosexual|Outdoor Activities|Anthropomorphism|Mixed Media|Henshin|Desert|Class Struggle|Military|Guns|Animals|Cosmic Horror|Alternate Universe|Urban|Love Triangle|Suicide|Swordplay|Aviation|CGI,Real Robot|Conspiracy|Ensemble Cast|Military|Heterosexual|Space Opera|Space|Super Robot|Robots|CGI|Class Struggle|Politics|Clone|Love Triangle|Super Power|Age Regression
2001,Gurren Lagann,10,180,Vandread,1,6,"Vandread mixes comedy, mecha action, and a found‑family dynamic in a space setting.",Action|Comedy|Drama|Mecha|Romance|Sci-Fi,Action|Comedy|Mecha|Romance|Sci-Fi,Super Robot|Coming of Age|Found Family|Male Protagonist|Post-Apocalyptic|Dystopian|Space Opera|Tragedy|Travel|Philosophy|Space|Aliens|War|Time Skip|Politics|Primarily Adult Cast|Heterosexual|Outdoor Activities|Anthropomorphism|Mixed Media|Henshin|Desert|Class Struggle|Military|Guns|Animals|Cosmic Horror|Alternate Universe|Urban|Love Triangle|Suicide|Swordplay|Aviation|CGI,Space|Primarily Female Cast|Super Robot|Male Protagonist|CGI|Space Opera|Pirates|Primarily Adult Cast|Female Harem|Tanned Skin|Artificial Intelligence|Travel|Military|Tsundere|Unrequited Love|Ensemble Cast|Heterosexual|Nudity|LGBTQ+ Themes|Kuudere|Gender Bending|Tragedy
2001,Gurren Lagann,11,10793,Guilty Crown,1,6,"Guilty Crown blends dystopian sci‑fi, super‑robot combat, and philosophical questions about power.",Action|Comedy|Drama|Mecha|Romance|Sci-Fi,Action|Drama|Mecha|Psychological|Romance|Sci-Fi,Super Robot|Coming of Age|Found Family|Male Protagonist|Post-Apocalyptic|Dystopian|Space Opera|Tragedy|Travel|Philosophy|Space|Aliens|War|Time Skip|Politics|Primarily Adult Cast|Heterosexual|Outdoor Activities|Anthropomorphism|Mixed Media|Henshin|Desert|Class Struggle|Military|Guns|Animals|Cosmic Horror|Alternate Universe|Urban|Love Triangle|Suicide|Swordplay|Aviation|CGI,Super Power|Terrorism|Dystopian|Pandemic|Post-Apocalyptic|Anti-Hero|Tragedy|Real Robot|Female Protagonist|Urban|Nekomimi|Politics|Incest|Kuudere|Body Horror|Crime|Male Protagonist|Yandere|Nudity|Disability|Female Harem
2001,Gurren Lagann,12,2582,Armored Trooper Votoms,1,5,Armored Trooper Votoms offers gritty real‑robot warfare and philosophical musings on conflict.,Action|Comedy|Drama|Mecha|Romance|Sci-Fi,Action|Drama|Mecha|Mystery|Romance|Sci-Fi,Super Robot|Coming of Age|Found Family|Male Protagonist|Post-Apocalyptic|Dystopian|Space Opera|Tragedy|Travel|Philosophy|Space|Aliens|War|Time Skip|Politics|Primarily Adult Cast|Heterosexual|Outdoor Activities|Anthropomorphism|Mixed Media|Henshin|Desert|Class Struggle|Military|Guns|Animals|Cosmic Horror|Alternate Universe|Urban|Love Triangle|Suicide|Swordplay|Aviation|CGI,Military|War|Space|Real Robot|Dystopian|Anti-Hero|Conspiracy|Fugitive|Post-Apocalyptic|Revenge|Guns|Philosophy|Cyberpunk|Space Opera|Lost Civilization|Mythology|Nudity|Survival|Gods|Noir|Politics|Motorcycles|Police|Torture|Desert|Drugs|Gambling|Slavery
2001,Gurren Lagann,13,16498,Attack on Titan,1,5,Attack on Titan provides post‑apocalyptic survival and tragic heroism reminiscent of Gurren’s stakes.,Action|Comedy|Drama|Mecha|Romance|Sci-Fi,Action|Drama|Fantasy|Mystery,Super Robot|Coming of Age|Found Family|Male Protagonist|Post-Apocalyptic|Dystopian|Space Opera|Tragedy|Travel|Philosophy|Space|Aliens|War|Time Skip|Politics|Primarily Adult Cast|Heterosexual|Outdoor Activities|Anthropomorphism|Mixed Media|Henshin|Desert|Class Struggle|Military|Guns|Animals|Cosmic Horror|Alternate Universe|Urban|Love Triangle|Suicide|Swordplay|Aviation|CGI,Kaiju|Revenge|Military|Tragedy|Primarily Teen Cast|Post-Apocalyptic|Male Protagonist|Super Power|Henshin|Gore|Memory Manipulation|Dystopian|Swordplay|Ensemble Cast|Steampunk|Survival|Vore|Orphan|Cannibalism|Espionage|Shounen|Time Skip|Amnesia|Coming of Age|Kuudere|Suicide|Rural|Medieval|Adoption|Primarily Male Cast
